gene_id	numb_iso	group	meanC1	meanC2	mean	varC1	varC2	var	DIE	DS	DIEDS	DE	DIEgroup	DSgroup	DIEDSgroup	DEgroup
ENSG00000008323	9	II	21.5425	28.92125	25.231875	792.157192857143	411.1374125	576.056402916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008324	3	I	37.545	109.32625	73.435625	602.502514285714	3086.8665125	3095.71830625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008382	2	I	100.2125	157.715	128.96375	11814.9141357143	1433.10748571429	7064.153425	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008394	19	III	180.97375	314.01375	247.49375	11993.0375125	29120.0415125	23906.0079716667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008405	6	II	50.5	107.875	79.1875	782	572.982142857143	1510.1625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008441	5	II	1254.07125	2383.685	1818.878125	1517097.37966964	457624.9328	1261811.00560292	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008513	16	III	133.28875	203.62875	168.45875	17914.8879267857	16793.5735267857	17516.6728383333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008516	2	I	26.5	28.88125	27.690625	949.428571428571	164.184126785714	521.198019583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008517	34	III	204.96	237.1975	221.07875	125948.834085714	31537.6401642857	73770.823025	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008710	25	III	997.75875	1761.44625	1379.6025	1112716.94244107	665532.619398214	985374.7549	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008735	6	II	32.49625	80.12375	56.31	1303.15296964286	4100.24494107143	3126.48669333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008838	19	III	308.32375	505.70125	407.0125	98634.2444267857	11452.3524410714	61762.51254	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008853	8	II	111.2725	161.25125	136.261875	9715.80362142857	6292.5050125	8136.64414958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008869	7	II	127.8825	351.47375	239.678125	4954.51365	2748.35202678572	16926.1498695833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000008952	12	III	402.6825	765.58	584.13125	24363.5115928571	7179.82971428572	49838.784745	FALSE	FALSE	TRUE	FALSE	0	0	2-0.8-0.5	0
ENSG00000008988	11	III	1177.48875	3225.5575	2201.523125	454956.019641071	630133.917821429	1624931.46540958	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009307	17	III	1317.68	3181.5225	2249.60125	398673.0502	465830.573135714	1329810.721505	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009335	8	II	222.7625	509.59125	366.176875	21810.7601928571	3021.81784107143	33527.39823625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009413	14	III	138.77625	320.56375	229.67	3079.4231125	8208.63468392857	14080.2123466667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009694	3	I	42.625	83.87875	63.251875	3702.83928571429	11237.7120125	7426.08977625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009724	4	I	17.3375	35.95125	26.644375	109.250364285714	69.0996696428572	175.62246625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009765	9	II	28.3925	46.845	37.61875	772.229535714286	155.4292	523.706011666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009780	7	II	27.45625	63.075	45.265625	232.225769642857	603.001885714286	728.09166625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009790	19	III	42.5725	77.09625	59.834375	1249.23825	1431.51276964286	1568.85429291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009830	22	III	109.90625	213.74125	161.82375	7691.02316964286	3475.7446125	8086.280225	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009844	5	II	51.875	118.62375	85.249375	735.839285714286	342.609655357143	1691.38167291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009950	12	III	75.9375	134.24875	105.093125	4215.66302142857	4568.41626964286	5005.95750291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000009954	3	I	302.1	644.51	473.305	29791.1662571429	13356.3213428571	51400.72304	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010017	4	I	130.72875	257.8375	194.283125	4758.0682125	741.732964285715	6875.00970291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010030	5	II	11.625	15.5	13.5625	191.410714285714	150.857142857143	163.729166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010072	7	II	25.07	44.35375	34.711875	310.5728	146.551655357143	312.48821625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010165	10	III	110.78875	224.25	167.519375	9455.97986964286	565.928571428571	8109.81200625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010219	19	III	50.5	109.5225	80.01125	1137.71428571429	924.588935714286	1891.38297166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010244	6	II	386.415	908.99125	647.703125	41445.6915428571	25655.5971839286	104136.851289583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010256	10	III	417.8625	792.97	605.41625	174865.223935714	32916.407	134486.264185	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010270	8	II	95.7975	204.3275	150.0625	2021.99565	2396.68605	5203.05436666667	FALSE	FALSE	TRUE	FALSE	0	0	0.5-0.8-0.5	0
ENSG00000010278	13	III	1284.65375	1603.4325	1444.043125	1688109.18054107	462349.033792857	1030645.80440958	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010292	15	III	134.505	298.16875	216.336875	10176.6496	3338.32458392857	13449.8741029167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010295	12	III	77.09375	119.33375	98.21375	6346.45928392857	5396.8995125	5956.025465	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010310	2	I	13.64	20.37375	17.006875	127.7568	113.140369642857	124.510249583333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010318	13	III	22.76125	47.78375	35.2725	236.145641071429	173.243455357143	358.015046666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010319	3	I	23.125	44.625	33.875	509.553571428571	429.410714285714	561.45	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010322	16	III	1176.57625	2214.52875	1695.5525	1277857.68042679	180354.265269643	967791.012593333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010327	9	II	664.735	523.66625	594.200625	1263735.7536	77911.2248553571	631408.694539583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010361	21	III	59.435	118.2475	88.84125	3155.37448571429	2105.92813571429	3377.65059833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010404	11	III	513.9225	1042.9525	778.4375	87067.6966785714	148825.93565	184716.425993333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010539	5	II	17.25	47.5	32.375	155.642857142857	58.5714285714286	343.983333333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010610	12	III	104.90125	172.29	138.595625	12016.6957839286	13631.7586571429	13180.2770395833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010626	14	III	21.7125	46.685	34.19875	238.952935714286	353.637342857143	442.842331666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010671	15	III	16.875	27.375	22.125	243.839285714286	245.696428571429	257.85	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010704	16	III	96.19875	144.74875	120.47375	6464.48735535714	3793.20418392857	5415.483385	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010803	17	III	268.25	620.62125	444.435625	53027.5344	15328.3506696429	65010.2124529167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010810	32	III	55.75	97.24875	76.499375	2653.92857142857	4173.46644107143	3645.35667291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010818	4	I	149.51125	227.79875	188.655	11828.1603553571	2453.3620125	8299.09248	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000010932	8	II	43.99375	69.16625	56.58	607.4233125	980.817855357143	910.153813333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011007	2	I	166.305	400.79875	283.551875	10751.1045714286	1716.75626964286	20481.6200695833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011009	12	III	158.37375	330.37625	244.375	26623.3375125	11295.7554267857	25584.8727066667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011021	9	II	160.115	375.66	267.8875	17698.9583714286	4713.561	22848.4149133333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011028	2	I	361.3525	637.515	499.43375	104409.320907143	220906.982028571	172151.801745	FALSE	TRUE	FALSE	FALSE	0	0.6-0.3	0	0
ENSG00000011052	10	III	497.14	1345.35375	921.246875	211692.994457143	181874.981683929	375522.806382917	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011105	7	II	366.34625	533.00875	449.6775	131498.8199125	35467.8744982143	85324.8277666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011114	9	II	120.74	267.715	194.2275	6625.64908571429	3064.81702857143	10282.6576866667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011132	1	0	66.375	104.09625	85.235625	5670.26785714286	1148.35919821429	3561.46401291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011143	6	II	41.75	90.625	66.1875	1112.5	802.839285714286	1530.82916666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011198	7	II	22.75	50.125	36.4375	243.357142857143	158.410714285714	387.329166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011201	3	I	45.53625	56.3425	50.939375	1831.3627125	203.706478571429	980.83896625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011243	1	0	222.32625	416.1425	319.234375	42873.2684267857	16905.7994785714	37914.16202625	FALSE	FALSE	FALSE	TRUE	0	0	0	2
ENSG00000011258	6	II	48.07	159.41	103.74	310.106142857143	1621.00534285714	4206.94418666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011260	8	II	45.375	113.31625	79.345625	507.410714285714	376.876341071428	1643.60421291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011275	10	III	222.66125	433.535	328.098125	34063.9343553571	34291.8779714286	43757.4426695833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011295	11	III	174.6025	440.3725	307.4875	11296.5450785714	6981.87139285714	27365.5791266667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011304	4	I	605.7	1166.72	886.21	335808.4526	45475.6628285714	261864.171306667	TRUE	FALSE	FALSE	FALSE	3	0	0	0
ENSG00000011347	10	III	1253.22375	1869.015	1561.119375	2926494.9795125	603816.187628572	1748598.24161958	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011376	8	II	78.76	167.16125	122.960625	3726.87882857143	1473.0842125	4510.59101958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011405	7	II	117.8325	309.13	213.48125	1541.44845	10235.4747428571	15254.4930916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011422	3	I	52.32375	52.15125	52.2375	6181.8887125	993.085183928571	3348.32908666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011426	13	III	4.125	11.75	7.9375	3.83928571428571	29.0714285714286	30.8625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011451	4	I	188.675	390.0175	289.34625	35204.6164285714	9878.64287857143	31849.201625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011454	13	III	276.0975	597.105	436.60125	22263.5977642857	20320.5866	47351.503385	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011465	22	III	555.4275	1308.7175	932.0725	138160.470221429	1083199.05399286	721286.664393333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011478	2	I	93.86375	221.29625	157.58	8236.89396964286	4250.79796964286	10158.0007866667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011485	15	III	182.60375	404.3275	293.465625	28261.6553696429	6726.19993571429	29437.3781595833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011523	7	II	98.3925	197.28	147.83625	3064.85073571429	10063.7042857143	8734.322385	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011566	15	III	68.875	180.485	124.68	299.839285714286	3272.61322857143	4988.95573333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000011600	3	I	116.50125	115.00875	115.755	35924.7500125	3123.92615535714	18223.30956	FALSE	TRUE	FALSE	FALSE	0	0.8-0.5	0	0
ENSG00000011638	3	I	95.375	200.3	147.8375	5011.24871428571	2882.92062857143	6619.74719333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012048	29	III	17.035	50.1575	33.59625	202.965228571429	206.205964285714	483.506558333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012061	5	II	238.48625	507.645	373.065625	46127.4331410714	10595.4648285714	45789.7344395833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012124	6	II	27.70875	34.2375	30.973125	1633.9880125	1112.22050714286	1292.93052958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012171	16	III	183.015	292.02	237.5175	31618.3928857143	37600.6300857143	35470.76806	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012174	3	I	51.9275	128.80375	90.365625	615.139478571429	382.092855357143	2041.36383958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012211	8	II	80.6925	120.00375	100.348125	6053.18896428571	1975.4877125	4158.81561625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012223	11	III	21168.75875	5976.44875	13572.60375	2245974087.00844	34074577.2762411	1125571052.16915	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012232	14	III	196.53	309.89375	253.211875	30015.4361428571	24571.0305982143	28900.7084295833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012660	8	II	529.765	1122.71125	826.238125	85176.8646571429	283373.1048125	265746.05385625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012779	7	II	149.625	140.5675	145.09625	24546.5535714286	2701.03156428571	12737.4166116667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012817	11	III	304.6475	688.52375	496.585625	56814.1873928571	34830.6851696428	82063.8672795833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012822	28	III	487.305	1111.25875	799.281875	139708.666971429	102221.782326786	216719.084909583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012963	9	II	85.29875	194.01375	139.65625	1922.3240125	755.750083928571	4401.48823833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000012983	11	III	99.21125	214.59875	156.905	893.940641071429	7785.53995535714	7600.89765333333	FALSE	FALSE	TRUE	FALSE	0	0	2-0.8-0.3	0
ENSG00000013016	2	I	73.38	128.52625	100.953125	4343.83065714286	3382.41899821429	4416.54554291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013275	2	I	232.74	388.5	310.62	43722.3236571429	4788.85714285714	29108.1984	TRUE	FALSE	FALSE	FALSE	0.5	0	0	0
ENSG00000013288	5	II	473.895	722.68875	598.291875	237415.772114286	14458.2754410714	134047.44353625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013297	10	III	55.315	88.06	71.6875	2140.01717142857	1080.15691428571	1788.67724666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013306	3	I	299.5625	638.68125	469.121875	96570.3220785714	35671.1102696429	92379.7421895833	TRUE	FALSE	FALSE	FALSE	2	0	0	0
ENSG00000013364	3	I	458.85125	596.9525	527.901875	322608.528441071	110872.592935714	207377.044709583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013374	13	III	239.56	441.18875	340.374375	27165.3237714286	10409.8161267857	28376.17270625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013375	14	III	302.91125	780.55625	541.73375	30195.2568696429	37185.4787982143	92282.9422516667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013392	2	I	61.12375	177.99875	119.56125	1604.55965535714	3318.28286964286	5939.93067833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013441	15	III	281.83125	707.35125	494.59125	9122.45184107143	19457.5054982143	61621.918865	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013503	5	II	27.875	68.28	48.0775	236.410714285714	149.575771428571	615.477433333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013523	6	II	94.2225	218.57375	156.398125	5819.97545	2609.7331125	8057.39289625	FALSE	TRUE	FALSE	FALSE	0	0.6-0.3	0	0
ENSG00000013561	18	III	109.545	266.84625	188.195625	2701.171	606.027198214286	8141.67469291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013563	13	III	150.3375	289.435	219.88625	16835.5633071429	9290.87382857143	17351.8345316667	FALSE	FALSE	TRUE	FALSE	0	0	2-0.8-0.5	0
ENSG00000013573	33	III	117.59875	253.41625	185.5075	10375.4641839286	6197.71214107143	12653.1871666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013583	4	I	91.485	212.31625	151.900625	5334.458	4807.40385535714	8626.25312625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013588	5	II	266.30375	260.2025	263.253125	143298.850198214	33581.3995071429	82554.0432629167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013619	9	II	34.86625	64.61125	49.73875	1148.8199125	3938.24615535714	2609.901505	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000013725	16	III	52.10375	63.2925	57.698125	3362.56239821429	1761.75676428571	2424.73244291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014123	2	I	90.765	207.3775	149.07125	1108.70465714286	1995.61842142857	5074.944145	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014138	9	II	60.135	125.6325	92.88375	2184.36085714286	2112.01113571429	3148.95293166667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014164	3	I	81.0575	148.95875	115.008125	7479.76259285714	2258.08892678571	5773.81864291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014216	30	III	747.79	1179.79875	963.794375	581941.003314286	93276.8218410714	364870.067759583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014257	9	II	24823.89375	15283.28875	20053.59125	1061893579.22566	346551792.813613	681547345.289265	FALSE	FALSE	TRUE	FALSE	0	0	2-0.8-0.5	0
ENSG00000014641	17	III	211.145	491.65625	351.400625	14920.5413428571	3413.43999821429	29538.9409929167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014824	6	II	136.57625	309.8475	223.211875	2024.45365535714	1476.73027857143	9639.99945625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014914	13	III	38.3525	82	60.17625	838.656907142857	4734.28571428571	3108.73435833333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000014919	4	I	102.135	264.3475	183.24125	1935.94748571429	886.193564285714	8333.77119833333	FALSE	TRUE	FALSE	FALSE	0	0.6-0.3	0	0
ENSG00000015133	16	III	265.9875	507.5925	386.79	59317.7077928571	17167.1153642857	51259.0444133333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000015153	21	III	58.62	104.39	81.505	880.111657142857	318.375428571428	1117.93208	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000015171	17	III	247.88125	452.575	350.228125	10412.2595267857	18860.8922571429	24834.0125095833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000015285	7	II	50.0325	46.75	48.39125	4649.98993571429	731.071428571429	2514.03525166667	TRUE	FALSE	FALSE	FALSE	0.2	0	0	0
ENSG00000015475	10	III	88.18625	178.66	133.423125	6689.06834107143	1943.03751428571	6211.11591625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000015479	47	III	576.835	1398.77875	987.806875	35012.8461714286	22672.7249839286	207077.674049583	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000015532	5	II	193.16	327.0925	260.12625	44203.2537428571	7380.03439285714	28855.6450116667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000015568	14	III	78.95625	162.3575	120.656875	7528.0365125	7630.70965	8928.95314291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000015676	11	III	352.94	712.08875	532.514375	94164.2073428571	20658.6448410714	87980.7509195833	TRUE	FALSE	FALSE	FALSE	0.5	0	0	0
ENSG00000016082	3	I	30.93125	70.005	50.468125	384.986269642857	2430.5344	1721.04509625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000016391	3	I	139.03375	370.76125	254.8975	17986.2765125	11009.3014696429	27850.63886	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000016402	7	II	62.00125	181.5	121.750625	1892.51144107143	5826.57142857143	7410.22567291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000016864	18	III	129.06375	313.125	221.094375	3846.54948392857	2048.73257142857	11785.4099595833	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000017260	25	III	631.4325	1830.89875	1231.165625	138875.346564286	336080.076755357	605304.34018625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000017373	3	I	38.1575	133.00625	85.581875	1294.91256428571	13934.4334553571	9506.03757625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000017427	7	II	124.195	194.80875	159.501875	6724.28577142857	42561.5285267857	24329.7271229167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000017483	13	III	17.8225	26.505	22.16375	309.26785	117.420885714286	219.224291666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000017621	9	II	29.545	69.45125	49.498125	497.380628571428	1489.26229821429	1351.76904291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000017797	3	I	242.25875	674.665	458.461875	21810.2506696429	9912.3242	64663.9122829167	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000018189	16	III	104.55625	189.2675	146.911875	3426.72548392857	3009.43313571429	4917.13958958333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000018236	12	III	77.74125	176.815	127.278125	2648.60046964286	32000.3142285714	18786.98897625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000018280	19	III	145.065	107.555	126.31	78069.5030857143	1596.33908571429	37552.59304	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000018408	12	III	287.98375	512.71875	400.35125	25713.2791982143	80441.4238125	63007.0801316667	FALSE	FALSE	TRUE	FALSE	0	0	4-0.8-0.5	0
ENSG00000018510	4	I	38.25	69.12375	53.686875	381.357142857143	2101.23965535714	1412.72875625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000018610	6	II	96.155	226.65875	161.406875	4235.46271428572	3803.00964107143	8292.94810291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000018625	10	III	245.80375	430.86875	338.33625	69436.3510267857	158094.706669643	115314.241385	TRUE	FALSE	FALSE	FALSE	5	0	0	0
ENSG00000018699	6	II	32.875	86	59.4375	270.410714285714	186	965.595833333333	TRUE	FALSE	FALSE	FALSE	0.2	0	0	0
ENSG00000018869	1	0	6.75	17.0175	11.88375	21.3571428571429	37.7210785714286	55.6822516666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019102	2	I	91.685	127.0925	109.38875	4934.09988571429	25086.4350785714	14343.9005983333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019144	32	III	480.04375	846.57625	663.31	153391.021655357	240163.198255357	219484.255573333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019485	6	II	11.25	15.875	13.5625	138.785714285714	111.553571428571	122.529166666667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019505	3	I	36.75375	90.8275	63.790625	2461.15182678571	2289.29653571429	2996.60135291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019549	2	I	36.42125	46.06375	41.2425	1099.26018392857	1831.06976964286	1392.28139333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019582	12	III	4608.135	6793.59	5700.8625	37985191.2403429	19394023.9043714	28050624.0160733	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019991	11	III	23.75	52.75	38.25	217.357142857143	5124.5	2717.13333333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000019995	2	I	131.56125	312.985	222.273125	4373.4024125	5006.80397142857	13154.65019625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000020129	7	II	185.10125	336.08375	260.5925	35747.7509553571	7140.7713125	26093.50114	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000020181	6	II	974.70125	1586.595	1280.648125	1025515.56469821	1955076.67717143	1490786.76921625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000020256	14	III	71.00125	149.4375	110.219375	3951.50944107143	734.311964285714	3827.31540625	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000020426	9	II	21.98	61.375	41.6775	86.7232	106.553571428571	504.053433333333	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000020577	14	III	122.2075	202.1875	162.1975	7114.40482142857	26392.5462785714	17342.39062	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000020633	7	II	53.375	56.05625	54.715625	5448.55357142857	615.011026785714	2831.58057291667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000020922	11	III	22.22375	69.8625	46.043125	162.403369642857	416.54585	875.363102916667	FALSE	FALSE	FALSE	FALSE	0	0	0	0
ENSG00000021300	24	III	59.875	199.375	129.625	1371.55357142857	40702.8536	24824.1233466667	TRUE	FALSE	FALSE	FALSE	5	0	0	0
